Dataset, Data Augmentation, Coefficient of Similarity Loss, LSTM, EPOCHS, Distance Measure, L2 Distance, 10-nn score
Symbols,False,0,False,300,L2,4.11,6.82
Symbols,False,0.2,False,300,L2,7.31,4.71
Symbols,False,0.5,False,300,L2,8.04,3.94
Symbols,False,1,False,300,L2,8.22,4.9
Symbols,True,0,False,300,L2,4.34,6.32
Symbols,True,0.5,False,300,L2,6.47,5.25
Symbols,True,1,False,300,L2,8.48,5.06
Symbols,False,0,True,300,L2,13.73,0.93
Symbols,False,-1,False,300,L2,4.77,6.41
